"date","station","var","uni","val"
"1958-03-25","Station a 10e, USFWS 1957-59","sal","ppt",24.3
"1958-03-25","Station a 10c, USFWS 1957-59","sal","ppt",30.5
"1958-03-25","Station a 10c, USFWS 1957-59","sal","ppt",30.3
"1958-03-25","Station A 7d, USFWS 1957-59","sal","ppt",29
"1958-03-25","Station A 7d, USFWS 1957-59","sal","ppt",29.6
"1958-04-01","Station A 17, USFWS 1954-57","sal","ppt",28.2
"1958-04-01","Station A 24a, USFWS 1957-59","sal","ppt",24
"1958-04-02","Station a 10e, USFWS 1957-59","sal","ppt",29
"1958-04-02","Station a 10e, USFWS 1957-59","sal","ppt",27.8
"1958-04-02","Station a 10c, USFWS 1957-59","sal","ppt",32.9
"1958-04-02","Station a 10c, USFWS 1957-59","sal","ppt",32.1
"1958-04-02","Station A 7d, USFWS 1957-59","sal","ppt",28.6
"1958-04-02","Station A 7d, USFWS 1957-59","sal","ppt",32.1
"1958-04-07","Station A 7, USFWS 1954-57","sal","ppt",31
"1958-04-11","Station a 10e, USFWS 1957-59","sal","ppt",29.3
"1958-04-11","Station a 10e, USFWS 1957-59","sal","ppt",29.7
"1958-04-11","Station a 10c, USFWS 1957-59","sal","ppt",32.1
"1958-04-11","Station a 10c, USFWS 1957-59","sal","ppt",31.9
"1958-04-11","Station A 7d, USFWS 1957-59","sal","ppt",30.8
"1958-04-11","Station A 7d, USFWS 1957-59","sal","ppt",29.4
"1958-04-15","Station A 24a, USFWS 1957-59","sal","ppt",22.6
"1958-04-17","Station a 10e, USFWS 1957-59","sal","ppt",29.6
"1958-04-17","Station a 10e, USFWS 1957-59","sal","ppt",29.3
"1958-04-17","Station a 10c, USFWS 1957-59","sal","ppt",32.2
"1958-04-17","Station a 10c, USFWS 1957-59","sal","ppt",32
"1958-04-17","Station A 7d, USFWS 1957-59","sal","ppt",29.1
"1958-04-17","Station A 7d, USFWS 1957-59","sal","ppt",28.8
"1958-04-21","Station A 17, USFWS 1954-57","sal","ppt",28.4
"1958-04-21","Station A 7, USFWS 1954-57","sal","ppt",32
"1958-04-23","Station a 10e, USFWS 1957-59","sal","ppt",29.5
"1958-04-23","Station a 10e, USFWS 1957-59","sal","ppt",29.8
"1958-04-23","Station a 10c, USFWS 1957-59","sal","ppt",30.6
"1958-04-23","Station a 10c, USFWS 1957-59","sal","ppt",31.7
"1958-04-23","Station A 7d, USFWS 1957-59","sal","ppt",29.2
"1958-04-23","Station A 7d, USFWS 1957-59","sal","ppt",30.9
"1958-04-29","Station a 10e, USFWS 1957-59","sal","ppt",29.8
"1958-04-29","Station a 10e, USFWS 1957-59","sal","ppt",29.6
"1958-04-29","Station a 10c, USFWS 1957-59","sal","ppt",31.9
"1958-04-29","Station a 10c, USFWS 1957-59","sal","ppt",31.4
"1958-04-29","Station A 7d, USFWS 1957-59","sal","ppt",31.7
"1958-04-29","Station A 7d, USFWS 1957-59","sal","ppt",31.2
"1958-05-01","Station A 7, USFWS 1954-57","sal","ppt",32
"1958-05-01","Station A 17, USFWS 1954-57","sal","ppt",28.4
"1958-05-01","Station A 24a, USFWS 1957-59","sal","ppt",27.2
"1958-05-08","Station a 10e, USFWS 1957-59","sal","ppt",31.9
"1958-05-08","Station a 10e, USFWS 1957-59","sal","ppt",31.5
"1958-05-08","Station a 10c, USFWS 1957-59","sal","ppt",32.3
"1958-05-08","Station a 10c, USFWS 1957-59","sal","ppt",32.3
"1958-05-08","Station A 7d, USFWS 1957-59","sal","ppt",32.1
"1958-05-08","Station A 7d, USFWS 1957-59","sal","ppt",32.3
"1958-05-13","Station a 10e, USFWS 1957-59","sal","ppt",31.7
"1958-05-13","Station a 10e, USFWS 1957-59","sal","ppt",30.8
"1958-05-13","Station a 10c, USFWS 1957-59","sal","ppt",32.1
"1958-05-13","Station a 10c, USFWS 1957-59","sal","ppt",32
"1958-05-13","Station A 7d, USFWS 1957-59","sal","ppt",31.4
"1958-05-13","Station A 7d, USFWS 1957-59","sal","ppt",30.9
"1958-05-20","Station A 24a, USFWS 1957-59","sal","ppt",29.9
"1958-05-20","Station A 17, USFWS 1954-57","sal","ppt",28.2
"1958-05-20","Station A 7, USFWS 1954-57","sal","ppt",33.1
"1958-05-21","Station a 10e, USFWS 1957-59","sal","ppt",29.7
"1958-05-21","Station a 10e, USFWS 1957-59","sal","ppt",30.2
"1958-05-21","Station a 10c, USFWS 1957-59","sal","ppt",32.2
"1958-05-21","Station a 10c, USFWS 1957-59","sal","ppt",32.7
"1958-05-21","Station A 7d, USFWS 1957-59","sal","ppt",30.3
"1958-05-21","Station A 7d, USFWS 1957-59","sal","ppt",32.4
"1958-05-27","Station a 10e, USFWS 1957-59","sal","ppt",32.2
"1958-05-27","Station a 10e, USFWS 1957-59","sal","ppt",31.4
"1958-05-27","Station a 10c, USFWS 1957-59","sal","ppt",33.8
"1958-05-27","Station a 10c, USFWS 1957-59","sal","ppt",33.6
"1958-05-27","Station A 7d, USFWS 1957-59","sal","ppt",33
"1958-05-27","Station A 7d, USFWS 1957-59","sal","ppt",33.3
"1958-05-29","Station A 17, USFWS 1954-57","sal","ppt",29.2
"1958-05-29","Station A 24a, USFWS 1957-59","sal","ppt",30.8
"1958-05-29","Station A 7, USFWS 1954-57","sal","ppt",33.3
"1958-06-03","Station a 10e, USFWS 1957-59","sal","ppt",32.1
"1958-06-03","Station a 10e, USFWS 1957-59","sal","ppt",31.8
"1958-06-03","Station a 10c, USFWS 1957-59","sal","ppt",33.6
"1958-06-03","Station a 10c, USFWS 1957-59","sal","ppt",33.5
"1958-06-03","Station A 7d, USFWS 1957-59","sal","ppt",33.6
"1958-06-03","Station A 7d, USFWS 1957-59","sal","ppt",33.6
"1958-06-10","Station a 10e, USFWS 1957-59","sal","ppt",32.4
"1958-06-10","Station a 10e, USFWS 1957-59","sal","ppt",32.4
"1958-06-10","Station a 10c, USFWS 1957-59","sal","ppt",33.6
"1958-06-10","Station a 10c, USFWS 1957-59","sal","ppt",33.7
"1958-06-10","Station A 7d, USFWS 1957-59","sal","ppt",33.9
"1958-06-10","Station A 7d, USFWS 1957-59","sal","ppt",33.9
"1958-06-11","Station A 17, USFWS 1954-57","sal","ppt",30.6
"1958-06-11","Station A 24a, USFWS 1957-59","sal","ppt",31.9
"1958-06-11","Station A 7, USFWS 1954-57","sal","ppt",33.8
"1958-06-16","Station a 10e, USFWS 1957-59","sal","ppt",32.6
"1958-06-16","Station a 10e, USFWS 1957-59","sal","ppt",32.7
"1958-06-16","Station a 10c, USFWS 1957-59","sal","ppt",32.8
"1958-06-16","Station a 10c, USFWS 1957-59","sal","ppt",32.8
"1958-06-16","Station A 7d, USFWS 1957-59","sal","ppt",33.4
"1958-06-16","Station A 7d, USFWS 1957-59","sal","ppt",33.4
"1958-06-24","Station a 10c, USFWS 1957-59","sal","ppt",33.6
"1958-06-24","Station a 10c, USFWS 1957-59","sal","ppt",33.8
"1958-06-24","Station A 7d, USFWS 1957-59","sal","ppt",33.6
"1958-06-24","Station A 7d, USFWS 1957-59","sal","ppt",33.5
"1958-06-24","Station a 10e, USFWS 1957-59","sal","ppt",33.4
"1958-06-24","Station a 10e, USFWS 1957-59","sal","ppt",33.2
"1958-06-26","Station A 24a, USFWS 1957-59","sal","ppt",32.3
"1958-06-26","Station A 17, USFWS 1954-57","sal","ppt",31.5
"1958-07-02","Station a 10e, USFWS 1957-59","sal","ppt",32.1
"1958-07-02","Station a 10e, USFWS 1957-59","sal","ppt",32.1
"1958-07-02","Station a 10c, USFWS 1957-59","sal","ppt",34.3
"1958-07-02","Station a 10c, USFWS 1957-59","sal","ppt",33.8
"1958-07-02","Station A 7d, USFWS 1957-59","sal","ppt",32.9
"1958-07-02","Station A 7d, USFWS 1957-59","sal","ppt",33.2
"1958-08-06","Station A 7d, USFWS 1957-59","sal","ppt",31.7
"1958-08-06","Station A 7d, USFWS 1957-59","sal","ppt",31.4
"1958-08-07","Station a 10e, USFWS 1957-59","sal","ppt",32
"1958-08-07","Station a 10e, USFWS 1957-59","sal","ppt",31.7
"1958-08-07","Station a 10c, USFWS 1957-59","sal","ppt",32.8
"1958-08-07","Station a 10c, USFWS 1957-59","sal","ppt",32.4
"1958-08-13","Station a 10e, USFWS 1957-59","sal","ppt",31.3
"1958-08-13","Station a 10e, USFWS 1957-59","sal","ppt",31.1
"1958-08-13","Station a 10c, USFWS 1957-59","sal","ppt",32.6
"1958-08-13","Station a 10c, USFWS 1957-59","sal","ppt",32.5
"1958-08-13","Station A 7d, USFWS 1957-59","sal","ppt",31.8
"1958-08-13","Station A 7d, USFWS 1957-59","sal","ppt",32
"1958-08-19","Station a 10e, USFWS 1957-59","sal","ppt",30.7
"1958-08-19","Station a 10e, USFWS 1957-59","sal","ppt",31.2
"1958-08-19","Station a 10c, USFWS 1957-59","sal","ppt",32.6
"1958-08-19","Station a 10c, USFWS 1957-59","sal","ppt",32.3
"1958-08-19","Station A 7d, USFWS 1957-59","sal","ppt",27.4
"1958-08-19","Station A 7d, USFWS 1957-59","sal","ppt",28
"1958-08-26","Station a 10e, USFWS 1957-59","sal","ppt",29.9
"1958-08-26","Station a 10e, USFWS 1957-59","sal","ppt",29.9
"1958-08-26","Station a 10c, USFWS 1957-59","sal","ppt",32
"1958-08-26","Station a 10c, USFWS 1957-59","sal","ppt",32.8
"1958-08-26","Station A 7d, USFWS 1957-59","sal","ppt",32.6
"1958-08-26","Station A 7d, USFWS 1957-59","sal","ppt",32.7
"1958-09-03","Station a 10e, USFWS 1957-59","sal","ppt",31.6
"1958-09-03","Station a 10e, USFWS 1957-59","sal","ppt",31.6
"1958-09-03","Station a 10c, USFWS 1957-59","sal","ppt",32.7
"1958-09-03","Station a 10c, USFWS 1957-59","sal","ppt",32.7
"1958-09-03","Station A 7d, USFWS 1957-59","sal","ppt",32.8
"1958-09-03","Station A 7d, USFWS 1957-59","sal","ppt",32.8
"1958-09-09","Station a 10e, USFWS 1957-59","sal","ppt",31.8
"1958-09-09","Station a 10e, USFWS 1957-59","sal","ppt",31.8
"1958-09-09","Station a 10c, USFWS 1957-59","sal","ppt",33.5
"1958-09-09","Station a 10c, USFWS 1957-59","sal","ppt",33.4
"1958-09-09","Station A 7d, USFWS 1957-59","sal","ppt",33.4
"1958-09-09","Station A 7d, USFWS 1957-59","sal","ppt",32.9
"1958-09-17","Station a 10e, USFWS 1957-59","sal","ppt",31.1
"1958-09-17","Station a 10e, USFWS 1957-59","sal","ppt",31
"1958-09-17","Station a 10c, USFWS 1957-59","sal","ppt",31.9
"1958-09-17","Station a 10c, USFWS 1957-59","sal","ppt",32.2
"1958-09-17","Station A 7d, USFWS 1957-59","sal","ppt",32.4
"1958-09-17","Station A 7d, USFWS 1957-59","sal","ppt",32.5
"1958-09-23","Station a 10e, USFWS 1957-59","sal","ppt",31.8
"1958-09-23","Station a 10e, USFWS 1957-59","sal","ppt",31.9
"1958-09-23","Station a 10c, USFWS 1957-59","sal","ppt",34
"1958-09-23","Station a 10c, USFWS 1957-59","sal","ppt",33.7
"1958-09-23","Station A 7d, USFWS 1957-59","sal","ppt",32.5
"1958-09-23","Station A 7d, USFWS 1957-59","sal","ppt",32.7
"1958-09-29","Station A 7d, USFWS 1957-59","sal","ppt",32.9
"1958-09-29","Station A 7d, USFWS 1957-59","sal","ppt",32.9
"1958-09-29","Station a 10e, USFWS 1957-59","sal","ppt",32.3
"1958-09-29","Station a 10e, USFWS 1957-59","sal","ppt",31.7
"1958-09-29","Station a 10c, USFWS 1957-59","sal","ppt",32.4
"1958-09-29","Station a 10c, USFWS 1957-59","sal","ppt",33.3
"1958-10-06","Station 7, USFWS 1957-59","sal","ppt",32.7
"1958-10-06","Station 7, USFWS 1957-59","sal","ppt",32.6
"1958-10-06","Station 7, USFWS 1957-59","sal","ppt",32.6
"1958-10-06","Station 7, USFWS 1957-59","sal","ppt",32.5
"1958-10-06","Station 8, USFWS 1957-59","sal","ppt",31.3
"1958-10-06","Station 8, USFWS 1957-59","sal","ppt",31.3
"1958-10-06","Station 8, USFWS 1957-59","sal","ppt",31.3
"1958-10-06","Station 8, USFWS 1957-59","sal","ppt",31.3
"1958-10-06","Station 12, USFWS 1957-59","sal","ppt",31.8
"1958-10-06","Station 12, USFWS 1957-59","sal","ppt",31.6
"1958-10-06","Station 12, USFWS 1957-59","sal","ppt",31.7
"1958-10-06","Station 12, USFWS 1957-59","sal","ppt",31.5
"1958-10-06","Station 11, USFWS 1957-59","sal","ppt",31.9
"1958-10-06","Station 11, USFWS 1957-59","sal","ppt",31.8
"1958-10-06","Station 11, USFWS 1957-59","sal","ppt",32
"1958-10-06","Station 11, USFWS 1957-59","sal","ppt",31.8
"1958-10-09","Station 1, USFWS 1960-61","sal","ppt",28
"1958-10-09","Station 1, USFWS 1960-61","sal","ppt",28.1
"1958-10-09","Station 1, USFWS 1960-61","sal","ppt",28.4
"1958-10-09","Station 1, USFWS 1960-61","sal","ppt",28.2
"1958-10-09","Station 3, USFWS 1957-59","sal","ppt",29.7
"1958-10-09","Station 3, USFWS 1957-59","sal","ppt",29.8
"1958-10-09","Station 3, USFWS 1957-59","sal","ppt",29.5
"1958-10-09","Station 3, USFWS 1957-59","sal","ppt",29.5
"1958-10-09","Station B, USFWS 1957-59","sal","ppt",34
"1958-10-09","Station B, USFWS 1957-59","sal","ppt",33.3
"1958-10-09","Station B, USFWS 1957-59","sal","ppt",34
"1958-10-09","Station B, USFWS 1957-59","sal","ppt",33.9
"1958-10-13","Station 33, USFWS 1957-59","sal","ppt",11.3
"1958-10-13","Station 36, USFWS 1957-59","sal","ppt",22.9
"1958-10-21","Station a 10e, USFWS 1957-59","sal","ppt",32.9
"1958-10-21","Station a 10e, USFWS 1957-59","sal","ppt",32.3
"1958-10-21","Station a 10c, USFWS 1957-59","sal","ppt",33.1
"1958-10-21","Station a 10c, USFWS 1957-59","sal","ppt",33.1
"1958-10-21","Station A 7d, USFWS 1957-59","sal","ppt",33.5
"1958-10-21","Station A 7d, USFWS 1957-59","sal","ppt",32.7
"1958-10-30","Station a 10e, USFWS 1957-59","sal","ppt",32.7
"1958-10-30","Station a 10e, USFWS 1957-59","sal","ppt",32.9
"1958-10-30","Station a 10c, USFWS 1957-59","sal","ppt",33
"1958-10-30","Station a 10c, USFWS 1957-59","sal","ppt",33
"1958-10-30","Station A 7d, USFWS 1957-59","sal","ppt",32.9
"1958-10-30","Station A 7d, USFWS 1957-59","sal","ppt",32.9
"1958-11-05","Station 7, USFWS 1957-59","sal","ppt",32.5
"1958-11-05","Station 7, USFWS 1957-59","sal","ppt",32.4
"1958-11-05","Station 7, USFWS 1957-59","sal","ppt",32.5
"1958-11-05","Station 7, USFWS 1957-59","sal","ppt",32.5
"1958-11-05","Station 8, USFWS 1957-59","sal","ppt",32.7
"1958-11-05","Station 8, USFWS 1957-59","sal","ppt",32.5
"1958-11-05","Station 8, USFWS 1957-59","sal","ppt",32.5
"1958-11-05","Station 8, USFWS 1957-59","sal","ppt",32.5
"1958-11-05","Station 12, USFWS 1957-59","sal","ppt",32.1
"1958-11-05","Station 12, USFWS 1957-59","sal","ppt",31.4
"1958-11-05","Station 12, USFWS 1957-59","sal","ppt",31.5
"1958-11-05","Station 12, USFWS 1957-59","sal","ppt",31.5
"1958-11-05","Station 11, USFWS 1957-59","sal","ppt",31.4
"1958-11-05","Station 11, USFWS 1957-59","sal","ppt",31.4
"1958-11-05","Station 11, USFWS 1957-59","sal","ppt",31.6
"1958-11-05","Station 11, USFWS 1957-59","sal","ppt",31.7
"1958-11-06","Station 1, USFWS 1960-61","sal","ppt",27.8
"1958-11-06","Station 1, USFWS 1960-61","sal","ppt",27.8
"1958-11-06","Station 1, USFWS 1960-61","sal","ppt",27.8
"1958-11-06","Station 1, USFWS 1960-61","sal","ppt",27.8
"1958-11-06","Station 3, USFWS 1957-59","sal","ppt",28.9
"1958-11-06","Station 3, USFWS 1957-59","sal","ppt",29.8
"1958-11-06","Station 3, USFWS 1957-59","sal","ppt",29.7
"1958-11-06","Station 3, USFWS 1957-59","sal","ppt",29.7
"1958-11-06","Station B, USFWS 1957-59","sal","ppt",33.1
"1958-11-06","Station B, USFWS 1957-59","sal","ppt",32.8
"1958-11-06","Station B, USFWS 1957-59","sal","ppt",32.6
"1958-11-06","Station B, USFWS 1957-59","sal","ppt",33.2
"1958-11-10","Station 33, USFWS 1957-59","sal","ppt",8.5
"1958-11-10","Station 36, USFWS 1957-59","sal","ppt",23.5
"1958-11-19","Station a 10e, USFWS 1957-59","sal","ppt",31.6
"1958-11-19","Station a 10e, USFWS 1957-59","sal","ppt",31.5
"1958-11-19","Station a 10c, USFWS 1957-59","sal","ppt",32.9
"1958-11-19","Station a 10c, USFWS 1957-59","sal","ppt",32.7
"1958-11-19","Station A 7d, USFWS 1957-59","sal","ppt",32.6
"1958-11-19","Station A 7d, USFWS 1957-59","sal","ppt",32.4
"1958-11-25","Station a 10e, USFWS 1957-59","sal","ppt",31.9
"1958-11-25","Station a 10e, USFWS 1957-59","sal","ppt",32.2
"1958-11-25","Station a 10c, USFWS 1957-59","sal","ppt",32.6
"1958-11-25","Station a 10c, USFWS 1957-59","sal","ppt",32.9
"1958-11-25","Station A 7d, USFWS 1957-59","sal","ppt",32.5
"1958-11-25","Station A 7d, USFWS 1957-59","sal","ppt",32.5
"1958-12-02","Station 1, USFWS 1960-61","sal","ppt",27.2
"1958-12-02","Station 1, USFWS 1960-61","sal","ppt",27.2
"1958-12-02","Station 1, USFWS 1960-61","sal","ppt",27.1
"1958-12-02","Station 1, USFWS 1960-61","sal","ppt",27.2
"1958-12-02","Station 3, USFWS 1957-59","sal","ppt",27.7
"1958-12-02","Station 3, USFWS 1957-59","sal","ppt",29.3
"1958-12-02","Station 3, USFWS 1957-59","sal","ppt",26.8
"1958-12-02","Station 3, USFWS 1957-59","sal","ppt",26.9
"1958-12-02","Station 7, USFWS 1957-59","sal","ppt",32.1
"1958-12-02","Station 7, USFWS 1957-59","sal","ppt",32.2
"1958-12-02","Station 7, USFWS 1957-59","sal","ppt",32.1
"1958-12-02","Station 7, USFWS 1957-59","sal","ppt",32.1
"1958-12-02","Station 8, USFWS 1957-59","sal","ppt",31.5
"1958-12-02","Station 8, USFWS 1957-59","sal","ppt",31.5
"1958-12-02","Station 8, USFWS 1957-59","sal","ppt",31.5
"1958-12-02","Station 8, USFWS 1957-59","sal","ppt",31.5
"1958-12-02","Station 12, USFWS 1957-59","sal","ppt",31.3
"1958-12-02","Station 12, USFWS 1957-59","sal","ppt",31.3
"1958-12-02","Station 12, USFWS 1957-59","sal","ppt",31.3
"1958-12-02","Station 12, USFWS 1957-59","sal","ppt",31.4
"1958-12-02","Station 11, USFWS 1957-59","sal","ppt",31.3
"1958-12-02","Station 11, USFWS 1957-59","sal","ppt",31.2
"1958-12-02","Station 11, USFWS 1957-59","sal","ppt",31.3
"1958-12-02","Station 11, USFWS 1957-59","sal","ppt",31.2
"1958-12-09","Station B, USFWS 1957-59","sal","ppt",32
"1958-12-09","Station B, USFWS 1957-59","sal","ppt",31.7
"1958-12-09","Station B, USFWS 1957-59","sal","ppt",32
"1958-12-09","Station B, USFWS 1957-59","sal","ppt",32
"1958-12-16","Station 33, USFWS 1957-59","sal","ppt",3.9
"1958-12-16","Station 36, USFWS 1957-59","sal","ppt",20.5
"1958-12-18","Station a 10e, USFWS 1957-59","sal","ppt",31.8
"1958-12-18","Station a 10e, USFWS 1957-59","sal","ppt",31.9
"1958-12-18","Station a 10c, USFWS 1957-59","sal","ppt",32.1
"1958-12-18","Station a 10c, USFWS 1957-59","sal","ppt",32.1
"1958-12-18","Station A 7d, USFWS 1957-59","sal","ppt",31.8
"1958-12-18","Station A 7d, USFWS 1957-59","sal","ppt",31.8
"1959-01-08","Station a 10e, USFWS 1957-59","sal","ppt",29.3
"1959-01-08","Station a 10e, USFWS 1957-59","sal","ppt",28.8
"1959-01-08","Station A 7d, USFWS 1957-59","sal","ppt",30.1
"1959-01-08","Station A 7d, USFWS 1957-59","sal","ppt",30.7
"1959-01-08","Station a 10c, USFWS 1957-59","sal","ppt",32.4
"1959-01-08","Station a 10c, USFWS 1957-59","sal","ppt",30.4
"1959-01-20","Station B, USFWS 1957-59","sal","ppt",31.7
"1959-01-20","Station B, USFWS 1957-59","sal","ppt",31.8
"1959-01-20","Station B, USFWS 1957-59","sal","ppt",31.6
"1959-01-20","Station B, USFWS 1957-59","sal","ppt",32
"1959-01-26","Station 1, USFWS 1960-61","sal","ppt",24.7
"1959-01-26","Station 1, USFWS 1960-61","sal","ppt",24.9
"1959-01-26","Station 1, USFWS 1960-61","sal","ppt",24.7
"1959-01-26","Station 1, USFWS 1960-61","sal","ppt",24.8
"1959-01-26","Station 3, USFWS 1957-59","sal","ppt",25.4
"1959-01-26","Station 3, USFWS 1957-59","sal","ppt",26
"1959-01-26","Station 3, USFWS 1957-59","sal","ppt",24.8
"1959-01-26","Station 3, USFWS 1957-59","sal","ppt",26.7
"1959-01-26","Station 7, USFWS 1957-59","sal","ppt",31.4
"1959-01-26","Station 7, USFWS 1957-59","sal","ppt",31.4
"1959-01-26","Station 7, USFWS 1957-59","sal","ppt",31.3
"1959-01-26","Station 7, USFWS 1957-59","sal","ppt",31.3
"1959-01-26","Station 8, USFWS 1957-59","sal","ppt",31
"1959-01-26","Station 8, USFWS 1957-59","sal","ppt",31
"1959-01-26","Station 8, USFWS 1957-59","sal","ppt",31
"1959-01-26","Station 8, USFWS 1957-59","sal","ppt",31
"1959-01-26","Station 12, USFWS 1957-59","sal","ppt",30.2
"1959-01-26","Station 12, USFWS 1957-59","sal","ppt",30.4
"1959-01-26","Station 12, USFWS 1957-59","sal","ppt",31.3
"1959-01-26","Station 12, USFWS 1957-59","sal","ppt",30.2
"1959-01-26","Station 11, USFWS 1957-59","sal","ppt",30.2
"1959-01-26","Station 11, USFWS 1957-59","sal","ppt",30.3
"1959-01-26","Station 11, USFWS 1957-59","sal","ppt",30.6
"1959-01-26","Station 11, USFWS 1957-59","sal","ppt",30.2
"1959-01-30","Station 33, USFWS 1957-59","sal","ppt",0.6
"1959-01-30","Station 36, USFWS 1957-59","sal","ppt",14.6
"1959-02-12","Station a 10e, USFWS 1957-59","sal","ppt",30.4
"1959-02-12","Station a 10e, USFWS 1957-59","sal","ppt",30.6
"1959-02-12","Station a 10c, USFWS 1957-59","sal","ppt",32.3
"1959-02-12","Station a 10c, USFWS 1957-59","sal","ppt",31.6
"1959-02-12","Station A 7d, USFWS 1957-59","sal","ppt",31.5
"1959-02-12","Station A 7d, USFWS 1957-59","sal","ppt",31.8
"1959-02-17","Station B, USFWS 1957-59","sal","ppt",32.4
"1959-02-17","Station B, USFWS 1957-59","sal","ppt",32.8
"1959-02-17","Station B, USFWS 1957-59","sal","ppt",32.9
"1959-02-17","Station B, USFWS 1957-59","sal","ppt",32.6
"1959-02-19","Station 1, USFWS 1960-61","sal","ppt",24.9
"1959-02-19","Station 1, USFWS 1960-61","sal","ppt",25.6
"1959-02-19","Station 1, USFWS 1960-61","sal","ppt",25.1
"1959-02-19","Station 1, USFWS 1960-61","sal","ppt",24.7
"1959-02-19","Station 3, USFWS 1957-59","sal","ppt",25.7
"1959-02-19","Station 3, USFWS 1957-59","sal","ppt",25.9
"1959-02-19","Station 3, USFWS 1957-59","sal","ppt",25.7
"1959-02-19","Station 3, USFWS 1957-59","sal","ppt",25.9
"1959-02-19","Station 7, USFWS 1957-59","sal","ppt",32
"1959-02-19","Station 7, USFWS 1957-59","sal","ppt",31.3
"1959-02-19","Station 7, USFWS 1957-59","sal","ppt",31.5
"1959-02-19","Station 7, USFWS 1957-59","sal","ppt",31.4
"1959-02-19","Station 8, USFWS 1957-59","sal","ppt",32
"1959-02-19","Station 8, USFWS 1957-59","sal","ppt",31.6
"1959-02-19","Station 8, USFWS 1957-59","sal","ppt",31.4
"1959-02-19","Station 8, USFWS 1957-59","sal","ppt",31.3
"1959-02-19","Station 12, USFWS 1957-59","sal","ppt",33.2
"1959-02-19","Station 12, USFWS 1957-59","sal","ppt",33.2
"1959-02-19","Station 12, USFWS 1957-59","sal","ppt",33.3
"1959-02-19","Station 12, USFWS 1957-59","sal","ppt",33.2
"1959-02-19","Station 11, USFWS 1957-59","sal","ppt",33.3
"1959-02-19","Station 11, USFWS 1957-59","sal","ppt",33.2
"1959-02-19","Station 11, USFWS 1957-59","sal","ppt",33.2
"1959-02-19","Station 11, USFWS 1957-59","sal","ppt",33.2
"1959-02-20","Station 33, USFWS 1957-59","sal","ppt",14.1
"1959-02-20","Station 36, USFWS 1957-59","sal","ppt",24.3
"1959-03-23","Station 7, USFWS 1957-59","sal","ppt",27.2
"1959-03-23","Station 7, USFWS 1957-59","sal","ppt",27.8
"1959-03-23","Station 7, USFWS 1957-59","sal","ppt",27.2
"1959-03-23","Station 7, USFWS 1957-59","sal","ppt",25.8
"1959-03-23","Station 8, USFWS 1957-59","sal","ppt",27.2
"1959-03-23","Station 8, USFWS 1957-59","sal","ppt",28.1
